 story_title                                    | text                                                                                                                                                                                                                                                                               
 左慈-约会/垂麒坠                                      | 麒麟奉行交换，你给它什么，它就会给你对应的报答。                                                                                                                                                                                                                                                           
 左慈-约会/垂麒坠                                      | 它是麒麟，不想要那些凡间之物。剪一缕头发下来给它吧。                                                                                                                                                                                                                                                         
 左慈-约会/垂麒坠                                      | ……它快要死去了。过来吧，最后看看它。                                                                                                                                                                                                                                                                
 左慈-约会/垂麒坠                                      | 其实并不如外人想的漫长和强大，大多和山中的气息同调。山气茂盛，它们便可千岁万岁长存。                                                                                                                                                                                                                                         
 左慈-约会/垂麒坠                                      | 山气衰微，它们便随之老朽。去岁山崩，蜀山的山气消散了许多，它也时日无多。                                                                                                                                                                                                                                               
 左慈-约会/垂麒坠                                      | 你那年觉得它们没什么特别，玩几日便忘记了，应是收在某口箱笼中。                                                                                                                                                                                                                                                    
 左慈-约会/垂麒坠                                      | ……一些仙人的旧物而已。                                                                                                                                                                                                                                                                       
 左慈-约会/垂麒坠                                      | 是这些不讨你喜欢，才没有玩坏。                                                                                                                                                                                                                                                                    
 左慈-约会/垂麒坠                                      | 如果是让你一见就喜爱的，一定会玩到不能再玩为止。                                                                                                                                                                                                                                                           
 左慈-约会/垂麒坠                                      | 麒麟的鳞片，也是世间少有的宝物，可辟除病邪毒物。吾帮你串吧，将玉佩拿来。                                                                                                                                                                                                                                               
 左慈-约会/垂麒坠                                      | 身躯快要完全羽化的时候，将人身的部分，与那些麒麟换了它们的仙胎。                                                                                                                                                                                                                                                   
 左慈-约会/垂麒坠                                      | 心、肺、肝……什么都能拿去与麒麟交换。如果只有老师浮丘君的仙胎，吾便只能是最羸弱的剑仙。                                                                                                                                                                                                                                       
 左慈-约会/垂麒坠                                      | 一名剑仙，是无法守护如今的天道的。吾那时，只能这么做。                                                                                                                                                                                                                                                        
 左慈-约会/垂麒坠                                      | 嗯，是见证吾人身之死的绿色双眼。                                                                                                                                                                                                                                                                   
 左慈-约会/垂麒坠                                      | 好了，都是无聊的旧事罢了。想要什么形状的配饰？环形？兽头？                                                                                                                                                                                                                                                      
 左慈-约会/垂麒坠                                      | 若只是在阁中佩戴，你随心便是。串得越不合常理，众人越觉得有趣。                                                                                                                                                                                                                                                    
 左慈-约会/垂麒坠                                      | 真的时常戴着，若形制奇怪，那些礼官、士子，又要说你是妖孽了。                                                                                                                                                                                                                                                     
 左慈-约会/垂麒坠                                      | 然后呢？你是不是当场和他争执了？                                                                                                                                                                                                                                                                   
 左慈-约会/垂麒坠                                      | 有的是人来告。说得绘声绘色的，而且，当年灵帝就在座上。                                                                                                                                                                                                                                                        
 左慈-约会/垂麒坠                                      | 宫宴上那叫御前失仪。灵帝那边的人写信过来，说了许多担忧。                                                                                                                                                                                                                                                       
 左慈-约会/垂麒坠                                      | 吾想，担忧就担忧了，好不容易把混世魔王送下山……哈哈……哈哈……胡闹……哈哈……                                                                                                                                                                                                                                           
 左慈-约会/垂麒坠                                      | 啊，当众争执的是这位啊。告状的人写得不够细。                                                                                                                                                                                                                                                             
 左慈-约会/垂麒坠                                      | 其实你往雒阳不久之后，吾曾进宫过。只是没见到你。                                                                                                                                                                                                                                                           
 左慈-约会/垂麒坠                                      | 虽然你走的时候很高兴，但总是受到那样告状的信，心里还是会有些惴惴，想来看看你。                                                                                                                                                                                                                                            
 左慈-约会/垂麒坠                                      | 你欢蹦着走的，徐庶都追不上你。                                                                                                                                                                                                                                                                    
 左慈-约会/垂麒坠                                      | 所以吾去的那天，你是在融雪煮茶？                                                                                                                                                                                                                                                                   
 左慈-约会/垂麒坠                                      | 吾在远处廊下，看见你在树上晃树枝，侍从在树下，用宽大的布巾接着你摇下来的雪。                                                                                                                                                                                                                                             
 左慈-约会/垂麒坠                                      | 下面是快气疯的文官和围观的宫人。吾就远远地看着，忽然安心了。                                                                                                                                                                                                                                                     
 左慈-约会/垂麒坠                                      | 你初下山，正是新奇的时候。                                                                                                                                                                                                                                                                      
 左慈-约会/垂麒坠                                      | 吾这时出现，好像是那种什么小事都要过问的麻烦家长……多讨人嫌。                                                                                                                                                                                                                                                    
 左慈-约会/垂麒坠                                      | 那日日见吾，便是有日日的好事了？                                                                                                                                                                                                                                                                   
 左慈-约会/垂麒坠                                      | 吾没有蜀锦了，自己拔了狐狸毛织去。                                                                                                                                                                                                                                                                  
 左慈-约会/垂麒坠                                      | 怎么不能这样？只准你拔师尊的头发，不能拔自己的狐狸毛？                                                                                                                                                                                                                                                        
 左慈-约会/垂麒坠                                      | 不会的，秃掉前就去和麒麟换麒麟的毛，做顶假发……哈哈……别画了，快要到宴席的时辰了。                                                                                                                                                                                                                                         
 左慈-约会/垂麒坠                                      | 吾就知道。这酒若是喝了，你便是和一个昏醉过去的仙人携酒观星了。                                                                                                                                                                                                                                                    
 左慈-约会/垂麒坠                                      | 不是想看星星吗，去看星星吧……                                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 行李收拾好了吗？想带的都带上吧。                                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 山水郎都会来帮忙的，不用担心。                                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 吾看看，你要吃的药都带上了吗……路途遥远，日常的保养品宁滥勿缺。                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 把玉屏风梨汤喝了。这几日你本该好好休息的，不该陪吾在广陵走动。                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 回去后，吾还要提醒他们……不许在你面前吵吵闹闹的，影响你静养。                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 每天拉那么多人在榻前说话，能养好病吗？                                                                                                                                                                                                                                                                
 左慈-约会/房中术                                      | 你这次回来，隐鸢阁吵闹了很多。                                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 都是一群聒噪的年轻人。别让他们吵到你养病。                                                                                                                                                                                                                                                              
 左慈-约会/房中术                                      | ……出去。吵得人耳朵疼。                                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 你还想去看雪烛论道？现在就够吵了，等论道日几百个山水郎聚在一起，根本不敢想。                                                                                                                                                                                                                                             
 左慈-约会/房中术                                      | 吾受的罪，你也逃不掉。好了，药汤不烫了，趁热喝。                                                                                                                                                                                                                                                           
 左慈-约会/房中术                                      | 吾没问过。你要是好奇，待会吾找人去问……                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 前额还痛吗？要再替你按一会儿吗？                                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 你比去年瘦了些，终究不是好事。别去学山下那些自伤的时髦，把自己弄得皮包骨。                                                                                                                                                                                                                                              
 左慈-约会/房中术                                      | 这都是什么工作？越做越晚，连个休沐日都没有。                                                                                                                                                                                                                                                             
 左慈-约会/房中术                                      | 该休息就休息，隐鸢阁不等着你养。                                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 为何不做？一两套礼服珠宝，又不是几十套。你身居高位，本就需要与身份匹配的华服。                                                                                                                                                                                                                                            
 左慈-约会/房中术                                      | 世人大多媚上欺下。对你来说，华服和珠宝，亦算是一种铠甲。                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 吾这里的东西，以后哪样不是你的？                                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 你给不给吾养老送终，吾的遗产都是你的。                                                                                                                                                                                                                                                                
 左慈-约会/房中术                                      | 等吾入道仙解的那日，你就把云帝宫当居丧的倚庐，不问世事住三年。                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 都活了几百年了，吾早已百无禁忌。                                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 不居丧，可是不许分家产的。                                                                                                                                                                                                                                                                      
 左慈-约会/房中术                                      | 外面遇到麻烦不要硬扛，要及时跟吾说。                                                                                                                                                                                                                                                                 
 左慈-约会/房中术                                      | 这次你回去，记得带些茯苓煎。翳部那边都给你备好了。                                                                                                                                                                                                                                                          
 左慈-约会/房中术                                      | 要带什么回去，还记得吗？                                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 你趴在窗棂边，万一待会又掉下个山水郎，鼻子都被他们的剑刮掉。                                                                                                                                                                                                                                                     
 左慈-约会/房中术                                      | 是吗？吾记得你不是自己凑上去看，是忽悠刘辩替你凑上去看。                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 别人是看热闹不嫌事大，你是只嫌事不够大。                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 天晚了，准备休息吧。童子把暖阁都准备好了。                                                                                                                                                                                                                                                              
 左慈-约会/房中术                                      | 替你把窗子支开多一些吧……你喜欢一边躺在榻上，一边看雪月梅花。                                                                                                                                                                                                                                                    
 左慈-约会/房中术                                      | 小心些，别离悬崖太近。                                                                                                                                                                                                                                                                        
 左慈-约会/房中术                                      | 因为徐庶今年不回来参加论道，许多人觉得自己有希望夺魁。                                                                                                                                                                                                                                                        
 左慈-约会/房中术                                      | 连厉生台的人都来了……你小时候很怕那些杀生仙。                                                                                                                                                                                                                                                            
 左慈-约会/房中术                                      | 厌星，开阵。开阵。开阵。                                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 再远打不到了……应该已经打过不咸山脉了。看够了吗？                                                                                                                                                                                                                                                          
 左慈-约会/房中术                                      | 看够了就好。继续去论道台吧。                                                                                                                                                                                                                                                                     
 左慈-约会/房中术                                      | …………可是，写的是你。                                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 他们这样写你，是因为吾吗？因为……吾写的《房中术》？                                                                                                                                                                                                                                                         
 左慈-约会/房中术                                      | 你长大了，自然而然，这些事情也不必避讳。                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 但世人多有杂念，吾担心他们以此来中伤你。                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 这段写的，是吾和你吗？                                                                                                                                                                                                                                                                        
 左慈-约会/房中术                                      | 不要学。这里写的内容，是人力所不能及的。                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 人，不可能一次三个时辰，这是病。                                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 像图上这样也是不可以的，很危险。如果摔落，可能会折断……                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 平日若想怡情，偶尔看些夸大艳情的故事……并无不妥。但要注意节制。                                                                                                                                                                                                                                                   
 左慈-约会/房中术                                      | 今天睡暖阁吧，小心着凉。                                                                                                                                                                                                                                                                       
 左慈-约会/房中术                                      | 把睡前的药茶喝了，快休息。                                                                                                                                                                                                                                                                      
 左慈-约会/房中术                                      | 别看书了，暖阁里不能点太亮的灯，眼睛要看坏的。                                                                                                                                                                                                                                                            
 左慈-约会/房中术                                      | 你真的不在意吗？自己的师尊写这样的书……                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 观天地万物运转，自然可得。                                                                                                                                                                                                                                                                      
 左慈-约会/房中术                                      | ……吾已习惯清心寡欲。                                                                                                                                                                                                                                                                        
 左慈-约会/房中术                                      | 吾只是担心，他们会因为吾而非议你……                                                                                                                                                                                                                                                                 
 左慈-约会/房中术                                      | 吾这个师尊，是不是……让你在外界丢脸了？                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 当时，就不该以左慈这个名字写房中术……                                                                                                                                                                                                                                                                
 左慈-约会/房中术                                      | 万事万物皆有尽头，没有什么理应亘古长存。                                                                                                                                                                                                                                                               
 左慈-约会/房中术                                      | 仙人的寿数，并没有世人所想的那样无穷无尽。                                                                                                                                                                                                                                                              
 左慈-约会/房中术                                      | ……至少在今夜，吾听你的道。                                                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 说好同在窗前打坐，倒又倚着吾？                                                                                                                                                                                                                                                                    
 左慈-约会/月亮酒杯                                     | 很久以前，天地是由三棵硕大的神木支撑起来的。                                                                                                                                                                                                                                                             
 左慈-约会/月亮酒杯                                     | 建木沟通天地，扶木为日出之地，若木为日落之所。建木是最巨大的神木，传说它有紫色的枝干，主干上延伸出九支枝条。                                                                                                                                                                                                                             
 左慈-约会/月亮酒杯                                     | 树下没有影子，树旁没有回响。神之世代的太空之界便是如此，没有光影与声音，                                                                                                                                                                                                                                               
 左慈-约会/月亮酒杯                                     | 你小时候，差不多也是听到这就睡着了。                                                                                                                                                                                                                                                                 
 左慈-约会/月亮酒杯                                     | 他不是你，他都有在好好听的。                                                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 建木的根系里，曾经有每个人既定的命数……所有生灵一生的河流，在诞生之际，就已经由神木决定……                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 吾的仇人……年代有些久远了。                                                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 刚才路过膳房，见他们都在等，就替他们盛了汤。                                                                                                                                                                                                                                                             
 左慈-约会/月亮酒杯                                     | 咳。回来的时候，把白天镇在并水里的鲜果取出来了……杨梅、葡萄和桃子。                                                                                                                                                                                                                                                 
 左慈-约会/月亮酒杯                                     | 不会，糯米很好消化的。                                                                                                                                                                                                                                                                        
 左慈-约会/月亮酒杯                                     | 嗯，张机你带他们先去吧，粢团要再打一会儿。                                                                                                                                                                                                                                                              
 左慈-约会/月亮酒杯                                     | 很热闹啊。平时也这么热闹？                                                                                                                                                                                                                                                                      
 左慈-约会/月亮酒杯                                     | 那就好。唔……来，帮个忙。                                                                                                                                                                                                                                                                      
 左慈-约会/月亮酒杯                                     | 头发有些散了，手上都是糯米，帮吾理一下吧。                                                                                                                                                                                                                                                              
 左慈-约会/月亮酒杯                                     | 不许趁乱把头发盘成兔子耳朵。                                                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 你心里那点小主意，眼睛一转吾就知道。                                                                                                                                                                                                                                                                 
 左慈-约会/月亮酒杯                                     | 就简单盘起来，不然头发落进糯米里，就都没点心吃了……固定住了吗？好……                                                                                                                                                                                                                                                
 左慈-约会/月亮酒杯                                     | 想吃什么馅料的？甜的？咸的？                                                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 吾猜，你肯定会说，“师尊师尊，有人说你戴的是假发”。                                                                                                                                                                                                                                                         
 左慈-约会/月亮酒杯                                     | 那就告诉他们，吾戴的就是假发。                                                                                                                                                                                                                                                                    
 左慈-约会/月亮酒杯                                     | 喜欢这个流萤把戏么？你行一步，它们便随你一步，像是你的足迹。                                                                                                                                                                                                                                                     
 左慈-约会/月亮酒杯                                     | 最近的傩面，变得华美许多。                                                                                                                                                                                                                                                                      
